,ReEDS_Tech,BA,Year,Generation (MWh),Emissions (metric tons),Heat Rate (MMBtu/MWh),EmissionsType,EmissionsRate (kg/kWh),Fuel Input (kg or m3 / kWh)
1932,Coal,p70,2016,11885721.491312,12555.274384999999,10.122255723,NOX,0.0010563325410390455,0.44498110407916297
1933,Coal,p70,2016,11885721.491312,13918.019173,10.122255723,SO2,0.0011709864801369887,0.44498110407916297
1934,Coal,p70,2016,11885721.491312,12618.082924999999,10.122255723,CO2,1.0616169101912178,0.44498110407916297
1935,Coal,p72,2016,41263651.926015995,43565.143811,10.122255723,NOX,0.001055775283513696,0.44498110407916297
1936,Coal,p72,2016,41263651.926015995,69878.474326,10.122255723,SO2,0.001693463158599951,0.44498110407916297
1937,Coal,p72,2016,41263651.926015995,43792.518883,10.122255723,CO2,1.061285582805859,0.44498110407916297
1938,Coal,p74,2016,401533.73840000003,486.51248798,10.122255723,NOX,0.0012116353906364546,0.44498110407916297
1939,Coal,p74,2016,401533.73840000003,812.21059632,10.122255723,SO2,0.0020227704888670945,0.44498110407916297
1940,Coal,p74,2016,401533.73840000003,488.98422168999997,10.122255723,CO2,1.2177911217086408,0.44498110407916297
1941,Coal,p75,2016,3912104.743393234,1942.1477240999998,10.122255723,NOX,0.0004964457373949153,0.44498110407916297
1942,Coal,p75,2016,3912104.743393234,2537.1641639,10.122255723,SO2,0.0006485419819560724,0.44498110407916297
1943,Coal,p75,2016,3912104.743393234,3858.3596371000003,10.122255723,CO2,0.9862618437341182,0.44498110407916297
1944,Coal,p76,2016,7318862.3250432,7787.269514,10.122255723,NOX,0.0010640000000210464,0.44498110407916297
1945,Coal,p76,2016,7318862.3250432,8197.125804,10.122255723,SO2,0.001119999999993389,0.44498110407916297
1946,Coal,p76,2016,7318862.3250432,7830.450802,10.122255723,CO2,1.0699000000596104,0.44498110407916297
1947,Coal,p77,2016,1575875.559168,1716.128484,10.122255723,NOX,0.001089000000041912,0.44498110407916297
1948,Coal,p77,2016,1575875.559168,1805.953391,10.122255723,SO2,0.001146000000122771,0.44498110407916297
1949,Coal,p77,2016,1575875.559168,1725.268562,10.122255723,CO2,1.0947999998876015,0.44498110407916297
1950,Coal,p79,2016,25152318.4080896,21884.218249999998,10.122255723,NOX,0.0008700676373022336,0.44498110407916297
1951,Coal,p79,2016,25152318.4080896,29597.339271999997,10.122255723,SO2,0.0011767241012057468,0.44498110407916297
1952,Coal,p79,2016,25152318.4080896,25976.452393,10.122255723,CO2,1.0327657264646162,0.44498110407916297
1953,Coal,p80,2016,459047.4337281038,498.4415414,10.122255723,NOX,0.0010858170741789388,0.44498110407916297
1954,Coal,p80,2016,459047.4337281038,873.4203161,10.122255723,SO2,0.0019026798799562214,0.44498110407916297
1955,Coal,p80,2016,459047.4337281038,500.9663023,10.122255723,CO2,1.091317074210516,0.44498110407916297
1956,Coal,p81,2016,39633667.64862693,35855.453398,10.122255723,NOX,0.000904671596781737,0.44498110407916297
1957,Coal,p81,2016,39633667.64862693,44070.847526,10.122255723,SO2,0.001111954813687973,0.44498110407916297
1958,Coal,p81,2016,39633667.64862693,41151.675572,10.122255723,CO2,1.038300970196122,0.44498110407916297
1959,Coal,p82,2016,652015.04,628.65191928,10.122255723,NOX,0.0009641678193190145,0.44498110407916297
1960,Coal,p82,2016,652015.04,941.3359540199999,10.122255723,SO2,0.0014437334973438647,0.44498110407916297
1961,Coal,p82,2016,652015.04,743.498699,10.122255723,CO2,1.1403091238508851,0.44498110407916297
1962,Coal,p83,2016,5523538.853442326,6009.218153,10.122255723,NOX,0.001087929009362357,0.44498110407916297
1963,Coal,p83,2016,5523538.853442326,6326.179319,10.122255723,SO2,0.0011453127219440958,0.44498110407916297
1964,Coal,p83,2016,5523538.853442326,6040.680743,10.122255723,CO2,1.0936251021816177,0.44498110407916297
1965,Coal,p84,2016,7869571.751424,7901.050038,10.122255723,NOX,0.001003999999945398,0.44498110407916297
1966,Coal,p84,2016,7869571.751424,13850.44628,10.122255723,SO2,0.0017599999996815278,0.44498110407916297
1967,Coal,p84,2016,7869571.751424,7942.758769,10.122255723,CO2,1.009300000036566,0.44498110407916297
1968,Coal,p85,2016,10159312.517504,6093.556405,10.122255723,NOX,0.0005998000745130244,0.44498110407916297
1969,Coal,p85,2016,10159312.517504,9119.173048999999,10.122255723,SO2,0.0008976171402629961,0.44498110407916297
1970,Coal,p85,2016,10159312.517504,9576.363302,10.122255723,CO2,0.9426192260057356,0.44498110407916297
1971,Coal,p87,2016,1318445.3568,1528.2778560000002,10.122255723,NOX,0.0011591514567651745,0.44498110407916297
1972,Coal,p87,2016,1318445.3568,1875.0152616999999,10.122255723,SO2,0.0014221410481894004,0.44498110407916297
1973,Coal,p87,2016,1318445.3568,1535.903445,10.122255723,CO2,1.164935230025606,0.44498110407916297
1974,Coal,p88,2016,2130409.8816,1028.987973,10.122255723,NOX,0.00048300000008787044,0.44498110407916297
1975,Coal,p88,2016,2130409.8816,1156.812566,10.122255723,SO2,0.0005430000001366874,0.44498110407916297
1976,Coal,p88,2016,2130409.8816,2453.806102,10.122255723,CO2,1.15180000017514,0.44498110407916297
1977,Coal,p89,2016,27162914.07357952,27661.1980424,10.122255723,NOX,0.0010183442751197725,0.44498110407916297
1978,Coal,p89,2016,27162914.07357952,29544.756605,10.122255723,SO2,0.0010876872976503364,0.44498110407916297
1979,Coal,p89,2016,27162914.07357952,27807.3010875,10.122255723,CO2,1.0237230443013203,0.44498110407916297
1980,Coal,p90,2016,5372226.114560001,5511.1576507,10.122255723,NOX,0.0010258610738225374,0.44498110407916297
1981,Coal,p90,2016,5372226.114560001,6364.4331600000005,10.122255723,SO2,0.001184691973919505,0.44498110407916297
1982,Coal,p90,2016,5372226.114560001,5537.7148474000005,10.122255723,CO2,1.0308044987889633,0.44498110407916297
1983,Coal,p91,2016,677297.376,756.8933803,10.122255723,NOX,0.0011175200246161885,0.44498110407916297
1984,Coal,p91,2016,677297.376,796.8635237,10.122255723,SO2,0.0011765341959629856,0.44498110407916297
1985,Coal,p91,2016,677297.376,760.8115227,10.122255723,CO2,1.1233049907755732,0.44498110407916297
1986,Coal,p92,2016,20579930.321856,21254.685908,10.122255723,NOX,0.001032787068546457,0.44498110407916297
1987,Coal,p92,2016,20579930.321856,24089.332906000003,10.122255723,SO2,0.0011705254842586613,0.44498110407916297
1988,Coal,p92,2016,20579930.321856,21357.803516,10.122255723,CO2,1.0377976592718534,0.44498110407916297
1989,Coal,p93,2016,1303178.6054451219,1492.658648,10.122255723,NOX,0.0011453983680849013,0.44498110407916297
1990,Coal,p93,2016,1303178.6054451219,1571.16586,10.122255723,SO2,0.0012056412324720008,0.44498110407916297
1991,Coal,p93,2016,1303178.6054451219,1500.117045,10.122255723,CO2,1.1511216027734055,0.44498110407916297
1992,Coal,p94,2016,9884753.9352672,10327.35676,10.122255723,NOX,0.0010447763118466374,0.44498110407916297
1993,Coal,p94,2016,9884753.9352672,10868.48906,10.122255723,SO2,0.0010995204464547157,0.44498110407916297
1994,Coal,p94,2016,9884753.9352672,10380.52188,10.122255723,CO2,1.0501548089086952,0.44498110407916297
1995,Coal,p96,2016,10097872.25541216,6191.6257239999995,10.122255723,NOX,0.0006131614232574068,0.44498110407916297
1996,Coal,p96,2016,10097872.25541216,6750.98177,10.122255723,SO2,0.0006685548796066097,0.44498110407916297
1997,Coal,p96,2016,10097872.25541216,10574.445083,10.122255723,CO2,1.0471953710181283,0.44498110407916297
1998,Coal,p97,2016,32310102.967296,28619.215845,10.122255723,NOX,0.000885766779324972,0.44498110407916297
1999,Coal,p97,2016,32310102.967296,30252.024105,10.122255723,SO2,0.0009363023118688551,0.44498110407916297
2000,Coal,p97,2016,32310102.967296,30961.96019,10.122255723,CO2,0.9582748845257294,0.44498110407916297
2001,Coal,p98,2016,2793846.432,3045.1119034,10.122255723,NOX,0.0010899353194656907,0.44498110407916297
2002,Coal,p98,2016,2793846.432,3338.0414987999998,10.122255723,SO2,0.0011947834571603253,0.44498110407916297
2003,Coal,p98,2016,2793846.432,3060.5137936,10.122255723,CO2,1.0954481100126552,0.44498110407916297
2004,Coal,p99,2016,838435.4495999999,687.353065,10.122255723,NOX,0.0008198043932039394,0.44498110407916297
2005,Coal,p99,2016,838435.4495999999,733.6686321999999,10.122255723,SO2,0.0008750448618912975,0.44498110407916297
2006,Coal,p99,2016,838435.4495999999,881.7659088,10.122255723,CO2,1.0516801373566351,0.44498110407916297
2007,Coal,p101,2018,20226759.0088498,19724.833865999997,10.122255723,NOX,0.0009751850930428253,0.44498110407916297
2008,Coal,p101,2018,20226759.0088498,20833.075962,10.122255723,SO2,0.0010299759814651926,0.44498110407916297
2009,Coal,p101,2018,20226759.0088498,21233.205420000002,10.122255723,CO2,1.0497581649492067,0.44498110407916297
2010,Coal,p102,2018,341246.4,383.9022,10.122255723,NOX,0.001125,0.44498110407916297
2011,Coal,p102,2018,341246.4,672.5966544,10.122255723,SO2,0.001971,0.44498110407916297
2012,Coal,p102,2018,341246.4,385.7449306,10.122255723,CO2,1.1304000001172172,0.44498110407916297
2013,Coal,p103,2018,40569304.84133405,43021.75361,10.122255723,NOX,0.001060450845245129,0.44498110407916297
2014,Coal,p103,2018,40569304.84133405,52622.403659999996,10.122255723,SO2,0.0012970989733692858,0.44498110407916297
2015,Coal,p103,2018,40569304.84133405,43236.341459999996,10.122255723,CO2,1.0657402592698269,0.44498110407916297
2016,Coal,p105,2018,12396665.99075083,13405.45691,10.122255723,NOX,0.001081375986091892,0.44498110407916297
2017,Coal,p105,2018,12396665.99075083,14110.83319,10.122255723,SO2,0.0011382764688931775,0.44498110407916297
2018,Coal,p105,2018,12396665.99075083,13475.96753,10.122255723,CO2,1.087063855721727,0.44498110407916297
2019,Coal,p107,2018,53038660.1488991,56960.7875,10.122255723,NOX,0.0010739484621234783,0.44498110407916297
2020,Coal,p107,2018,53038660.1488991,59946.72088,10.122255723,SO2,0.0011302457624628418,0.44498110407916297
2021,Coal,p107,2018,53038660.1488991,57247.0369,10.122255723,CO2,1.0793454574321153,0.44498110407916297
2022,Coal,p108,2018,5135111.4112,5674.503918,10.122255723,NOX,0.0011050400787066764,0.44498110407916297
2023,Coal,p108,2018,5135111.4112,6696.069449,10.122255723,SO2,0.0013039774432927497,0.44498110407916297
2024,Coal,p108,2018,5135111.4112,5704.014156,10.122255723,CO2,1.1107868358141535,0.44498110407916297
2025,Coal,p109,2018,41875065.66655482,39028.945003,10.122255723,NOX,0.0009320330459606183,0.44498110407916297
2026,Coal,p109,2018,41875065.66655482,41329.947585,10.122255723,SO2,0.0009869822751826702,0.44498110407916297
2027,Coal,p109,2018,41875065.66655482,43886.867814,10.122255723,CO2,1.0480429610180166,0.44498110407916297
2028,Coal,p112,2018,41989892.56849494,43743.513631999995,10.122255723,NOX,0.001041762932844958,0.44498110407916297
2029,Coal,p112,2018,41989892.56849494,47767.299021,10.122255723,SO2,0.0011375904080507188,0.44498110407916297
2030,Coal,p112,2018,41989892.56849494,43975.136593999996,10.122255723,CO2,1.0472790927546831,0.44498110407916297
2031,Coal,p114,2018,14405378.78016,14548.58136,10.122255723,NOX,0.0010099409104075228,0.44498110407916297
2032,Coal,p114,2018,14405378.78016,15317.32888,10.122255723,SO2,0.00106330622149943,0.44498110407916297
2033,Coal,p114,2018,14405378.78016,14627.52998,10.122255723,CO2,1.0154214063531573,0.44498110407916297
2034,Coal,p115,2018,23896776.38115315,24738.42007,10.122255723,NOX,0.0010352199675564037,0.44498110407916297
2035,Coal,p115,2018,23896776.38115315,27929.263940999997,10.122255723,SO2,0.001168746089243534,0.44498110407916297
2036,Coal,p115,2018,23896776.38115315,24870.873228999997,10.122255723,CO2,1.0407626883354484,0.44498110407916297
2037,Coal,p116,2018,15097236.89353222,12971.569518,10.122255723,NOX,0.0008592015618140779,0.44498110407916297
2038,Coal,p116,2018,15097236.89353222,13765.400179,10.122255723,SO2,0.0009117827504513233,0.44498110407916297
2039,Coal,p116,2018,15097236.89353222,15100.985997,10.122255723,CO2,1.0002483304391536,0.44498110407916297
2040,Coal,p117,2018,3504586.176,3546.64121,10.122255723,NOX,0.0010119999999680417,0.44498110407916297
2041,Coal,p117,2018,3504586.176,3732.384277,10.122255723,SO2,0.0010649999998744502,0.44498110407916297
2042,Coal,p117,2018,3504586.176,3563.463224,10.122255723,CO2,1.0168000000693949,0.44498110407916297
2043,Coal,p118,2018,509120.64,188.3746368,10.122255723,NOX,0.00037,0.44498110407916297
2044,Coal,p118,2018,509120.64,212.3033069,10.122255723,SO2,0.0004170000000392834,0.44498110407916297
2045,Coal,p118,2018,509120.64,449.9608216,10.122255723,CO2,0.8837999999371464,0.44498110407916297
2046,Coal,p12,2018,3125566.9842432,2540.2202097,10.122255723,NOX,0.0008127230107388239,0.44498110407916297
2047,Coal,p12,2018,3125566.9842432,2724.6763429000002,10.122255723,SO2,0.000871738265932487,0.44498110407916297
2048,Coal,p12,2018,3125566.9842432,3523.133461,10.122255723,CO2,1.1271981943631464,0.44498110407916297
2049,Coal,p121,2018,75116.16,36.8069184,10.122255723,NOX,0.00049,0.44498110407916297
2050,Coal,p121,2018,75116.16,41.38900416,10.122255723,SO2,0.000551,0.44498110407916297
2051,Coal,p121,2018,75116.16,87.83332589,10.122255723,CO2,1.1693000000266252,0.44498110407916297
2052,Coal,p122,2018,15265729.71232,13771.150982000001,10.122255723,NOX,0.0009020958212620639,0.44498110407916297
2053,Coal,p122,2018,15265729.71232,14597.815125,10.122255723,SO2,0.0009562474509960065,0.44498110407916297
2054,Coal,p122,2018,15265729.71232,15802.388333,10.122255723,CO2,1.0351544689178465,0.44498110407916297
2055,Coal,p123,2018,362804.657129007,382.9170461,10.122255723,NOX,0.0010554358621803507,0.44498110407916297
2056,Coal,p123,2018,362804.657129007,403.0176069,10.122255723,SO2,0.0011108391223233222,0.44498110407916297
2057,Coal,p123,2018,362804.657129007,384.7603303,10.122255723,CO2,1.060516514161465,0.44498110407916297
2058,Coal,p127,2018,781567.2000000001,863.8751622999999,10.122255723,NOX,0.0011053114336169684,0.44498110407916297
2059,Coal,p127,2018,781567.2000000001,1298.7932421,10.122255723,SO2,0.0016617806403595237,0.44498110407916297
2060,Coal,p127,2018,781567.2000000001,868.1655704,10.122255723,CO2,1.110800927162757,0.44498110407916297
2061,Coal,p130,2018,416012.39999999997,580.6469952,10.122255723,NOX,0.001395744442232972,0.44498110407916297
2062,Coal,p130,2018,416012.39999999997,829.8186905,10.122255723,SO2,0.001994697010233349,0.44498110407916297
2063,Coal,p130,2018,416012.39999999997,583.5044173,10.122255723,CO2,1.4026130406209047,0.44498110407916297
2064,Coal,p2,2018,7124020.3416828,8057.723407,10.122255723,NOX,0.0011310640650271705,0.44498110407916297
2065,Coal,p2,2018,7124020.3416828,10813.105959,10.122255723,SO2,0.0015178376029799183,0.44498110407916297
2066,Coal,p2,2018,7124020.3416828,8097.742146,10.122255723,CO2,1.1366815025246253,0.44498110407916297
2067,Coal,p20,2018,9804071.45294881,10827.19754,10.122255723,NOX,0.0011043572654443944,0.44498110407916297
2068,Coal,p20,2018,9804071.45294881,11398.6602,10.122255723,SO2,0.0011626455656411582,0.44498110407916297
2069,Coal,p20,2018,9804071.45294881,10882.33313,10.122255723,CO2,1.109981009647464,0.44498110407916297
2070,Coal,p21,2018,16679303.7504,17981.48705,10.122255723,NOX,0.0010780718019820685,0.44498110407916297
2071,Coal,p21,2018,16679303.7504,18935.50955,10.122255723,SO2,0.0011352697830415068,0.44498110407916297
2072,Coal,p21,2018,16679303.7504,18078.88745,10.122255723,CO2,1.083911398254045,0.44498110407916297
2073,Coal,p23,2018,4335950.448198003,1730.359938,10.122255723,NOX,0.00039907281198730676,0.44498110407916297
2074,Coal,p23,2018,4335950.448198003,1948.727776,10.122255723,SO2,0.00044943497378063454,0.44498110407916297
2075,Coal,p23,2018,4335950.448198003,4132.165994,10.122255723,CO2,0.9530012031658032,0.44498110407916297
2076,Coal,p24,2018,17362367.90784,18507.595498,10.122255723,NOX,0.001065960334226236,0.44498110407916297
2077,Coal,p24,2018,17362367.90784,20567.101819,10.122255723,SO2,0.0011845793113111546,0.44498110407916297
2078,Coal,p24,2018,17362367.90784,18600.684287,10.122255723,CO2,1.0713218603437633,0.44498110407916297
2079,Coal,p25,2018,29178795.92928,30102.19385,10.122255723,NOX,0.0010316461968807081,0.44498110407916297
2080,Coal,p25,2018,29178795.92928,31678.17353,10.122255723,SO2,0.0010856573248182579,0.44498110407916297
2081,Coal,p25,2018,29178795.92928,30251.51549,10.122255723,CO2,1.0367636678127476,0.44498110407916297
2082,Coal,p26,2018,3248193.1584,3270.930511,10.122255723,NOX,0.0010070000001512224,0.44498110407916297
2083,Coal,p26,2018,3248193.1584,3443.084748,10.122255723,SO2,0.0010600000000295549,0.44498110407916297
2084,Coal,p26,2018,3248193.1584,3287.171476,10.122255723,CO2,1.0119999999073948,0.44498110407916297
2085,Coal,p28,2018,11999875.1616,13131.934302000001,10.122255723,NOX,0.0010943392431300143,0.44498110407916297
2086,Coal,p28,2018,11999875.1616,15896.898451000001,10.122255723,SO2,0.001324755319277871,0.44498110407916297
2087,Coal,p28,2018,11999875.1616,13198.855595,10.122255723,CO2,1.0999160755635842,0.44498110407916297
2088,Coal,p29,2018,16364749.29185657,14247.219039,10.122255723,NOX,0.0008706041739417116,0.44498110407916297
2089,Coal,p29,2018,16364749.29185657,15169.074358000002,10.122255723,SO2,0.0009269359455172613,0.44498110407916297
2090,Coal,p29,2018,16364749.29185657,17614.209633,10.122255723,CO2,1.0763507169501938,0.44498110407916297
2091,Coal,p31,2018,18131123.8944,18969.350249,10.122255723,NOX,0.0010462313511000216,0.44498110407916297
2092,Coal,p31,2018,18131123.8944,20874.583523999998,10.122255723,SO2,0.0011513121660619917,0.44498110407916297
2093,Coal,p31,2018,18131123.8944,19067.854743000004,10.122255723,CO2,1.051664246191011,0.44498110407916297
2094,Coal,p33,2018,17808325.3728,18967.76012,10.122255723,NOX,0.0010651063321748878,0.44498110407916297
2095,Coal,p33,2018,17808325.3728,19962.1824,10.122255723,SO2,0.0011209466349087348,0.44498110407916297
2096,Coal,p33,2018,17808325.3728,19064.33571,10.122255723,CO2,1.0705293906589555,0.44498110407916297
2097,Coal,p34,2018,12023808.9696,9483.901047,10.122255723,NOX,0.0007887601234332904,0.44498110407916297
2098,Coal,p34,2018,12023808.9696,10128.686254,10.122255723,SO2,0.0008423858262892009,0.44498110407916297
2099,Coal,p34,2018,12023808.9696,12258.089443,10.122255723,CO2,1.0194847135373106,0.44498110407916297
2100,Coal,p35,2018,3451.64364,4.645912339,10.122255723,NOX,0.0013459999998725245,0.44498110407916297
2101,Coal,p35,2018,3451.64364,4.887527394,10.122255723,SO2,0.001415999999930468,0.44498110407916297
2102,Coal,p35,2018,3451.64364,4.668002859,10.122255723,CO2,1.352400000076485,0.44498110407916297
2103,Coal,p36,2018,17123472.781469256,20082.31961289,10.122255723,NOX,0.0011727947869676742,0.44498110407916297
2104,Coal,p36,2018,17123472.781469256,21151.90707978,10.122255723,SO2,0.0012352580197791568,0.44498110407916297
2105,Coal,p36,2018,17123472.781469256,20187.50669994,10.122255723,CO2,1.1789376464443937,0.44498110407916297
2106,Coal,p37,2018,8128993.44576,8185.58151,10.122255723,NOX,0.0010069612633615195,0.44498110407916297
2107,Coal,p37,2018,8128993.44576,8620.430177,10.122255723,SO2,0.0010604548071688174,0.44498110407916297
2108,Coal,p37,2018,8128993.44576,8228.633686,10.122255723,CO2,1.0122573896639038,0.44498110407916297
2109,Coal,p38,2018,3169094.2272,3302.196185,10.122255723,NOX,0.001042000000081285,0.44498110407916297
2110,Coal,p38,2018,3169094.2272,3476.496367,10.122255723,SO2,0.0010969999999247734,0.44498110407916297
2111,Coal,p38,2018,3169094.2272,3319.309294,10.122255723,CO2,1.0474000001359127,0.44498110407916297
2112,Coal,p40,2018,9744811.65571168,8972.8880024,10.122255723,NOX,0.0009207861905818121,0.44498110407916297
2113,Coal,p40,2018,9744811.65571168,15361.3590171,10.122255723,SO2,0.0015763628441290928,0.44498110407916297
2114,Coal,p40,2018,9744811.65571168,9811.23061,10.122255723,CO2,1.0068158273997414,0.44498110407916297
2115,Coal,p41,2018,8806177.180677565,6348.213244,10.122255723,NOX,0.0007208818439321425,0.44498110407916297
2116,Coal,p41,2018,8806177.180677565,9871.508756,10.122255723,SO2,0.0011209754872590998,0.44498110407916297
2117,Coal,p41,2018,8806177.180677565,9147.517092,10.122255723,CO2,1.0387614176184645,0.44498110407916297
2118,Coal,p43,2018,23224831.99031575,24079.2971467,10.122255723,NOX,0.0010367910156138284,0.44498110407916297
2119,Coal,p43,2018,23224831.99031575,25618.1779062,10.122255723,SO2,0.0011030511616567226,0.44498110407916297
2120,Coal,p43,2018,23224831.99031575,24199.2992757,10.122255723,CO2,1.0419579907312388,0.44498110407916297
2121,Coal,p45,2018,17924102.77152,15053.23502,10.122255723,NOX,0.0008398319967188771,0.44498110407916297
2122,Coal,p45,2018,17924102.77152,16004.500833,10.122255723,SO2,0.0008929038756924504,0.44498110407916297
2123,Coal,p45,2018,17924102.77152,18319.119597999997,10.122255723,CO2,1.0220383040376029,0.44498110407916297
2124,Coal,p46,2018,1023884.10003456,1185.657788,10.122255723,NOX,0.0011580000001562478,0.44498110407916297
2125,Coal,p46,2018,1023884.10003456,1248.114718,10.122255723,SO2,0.0012190000000565214,0.44498110407916297
2126,Coal,p46,2018,1023884.10003456,1192.210646,10.122255723,CO2,1.1643999999216301,0.44498110407916297
2127,Coal,p5,2018,2567790.576,2685.908942,10.122255723,NOX,0.001045999999806838,0.44498110407916297
2128,Coal,p5,2018,2567790.576,4706.760126,10.122255723,SO2,0.0018330000000747726,0.44498110407916297
2129,Coal,p5,2018,2567790.576,2699.004674,10.122255723,CO2,1.051099999831139,0.44498110407916297
2130,Coal,p50,2018,6139033.480605151,6936.2201234,10.122255723,NOX,0.0011298553991134557,0.44498110407916297
2131,Coal,p50,2018,6139033.480605151,7660.6340098,10.122255723,SO2,0.0012478566917743636,0.44498110407916297
2132,Coal,p50,2018,6139033.480605151,6971.548976599999,10.122255723,CO2,1.135610189881679,0.44498110407916297
2133,Coal,p51,2018,3181107.4649599995,3420.9877916,10.122255723,NOX,0.0010754078035031165,0.44498110407916297
2134,Coal,p51,2018,3181107.4649599995,4018.364455,10.122255723,SO2,0.0012631967009170274,0.44498110407916297
2135,Coal,p51,2018,3181107.4649599995,3438.0496924,10.122255723,CO2,1.0807713132203884,0.44498110407916297
2136,Coal,p52,2018,1978351.651584,2193.991982,10.122255723,NOX,0.001109000000198824,0.44498110407916297
2137,Coal,p52,2018,1978351.651584,2308.736377,10.122255723,SO2,0.0011669999997985555,0.44498110407916297
2138,Coal,p52,2018,1978351.651584,2205.070751,10.122255723,CO2,1.1146000000730274,0.44498110407916297
2139,Coal,p53,2018,23086669.95728023,25962.90458,10.122255723,NOX,0.001124584213662775,0.44498110407916297
2140,Coal,p53,2018,23086669.95728023,27330.44692,10.122255723,SO2,0.00118381936288657,0.44498110407916297
2141,Coal,p53,2018,23086669.95728023,26096.97129,10.122255723,CO2,1.1303913183793963,0.44498110407916297
2142,Coal,p54,2018,13146156.258432,9520.564028,10.122255723,NOX,0.0007242089505739345,0.44498110407916297
2143,Coal,p54,2018,13146156.258432,10186.837705,10.122255723,SO2,0.0007748909646852948,0.44498110407916297
2144,Coal,p54,2018,13146156.258432,12576.556761,10.122255723,CO2,0.9566717840382691,0.44498110407916297
2145,Coal,p55,2018,3052961.908224,1908.0319267,10.122255723,NOX,0.0006249773118885586,0.44498110407916297
2146,Coal,p55,2018,3052961.908224,2060.0087566,10.122255723,SO2,0.0006747574383587279,0.44498110407916297
2147,Coal,p55,2018,3052961.908224,2860.4425309999997,10.122255723,CO2,0.9369401312524089,0.44498110407916297
2148,Coal,p56,2018,2802807.72096,3069.074454,10.122255723,NOX,0.0010949999998390186,0.44498110407916297
2149,Coal,p56,2018,2802807.72096,3228.834495,10.122255723,SO2,0.0011520000001620089,0.44498110407916297
2150,Coal,p56,2018,2802807.72096,3083.649055,10.122255723,CO2,1.1002000001426455,0.44498110407916297
2151,Coal,p57,2018,3994608.256,4315.157395,10.122255723,NOX,0.0010802454504815404,0.44498110407916297
2152,Coal,p57,2018,3994608.256,4866.723922,10.122255723,SO2,0.001218323202203886,0.44498110407916297
2153,Coal,p57,2018,3994608.256,4338.8355026,10.122255723,CO2,1.0861729672948435,0.44498110407916297
2154,Coal,p58,2018,8637379.036329769,9065.51588,10.122255723,NOX,0.0010495679119637382,0.44498110407916297
2155,Coal,p58,2018,8637379.036329769,10404.24212,10.122255723,SO2,0.001204560095862253,0.44498110407916297
2156,Coal,p58,2018,8637379.036329769,9115.191129,10.122255723,CO2,1.055319106717501,0.44498110407916297
2157,Coal,p60,2018,1100911.24,1196.690518,10.122255723,NOX,0.0010870000001090008,0.44498110407916297
2158,Coal,p60,2018,1100911.24,2098.336823,10.122255723,SO2,0.0019059999996003311,0.44498110407916297
2159,Coal,p60,2018,1100911.24,1203.185894,10.122255723,CO2,1.0928999998219657,0.44498110407916297
2160,Coal,p63,2018,36575524.70454342,23980.291683,10.122255723,NOX,0.0006556376669019095,0.44498110407916297
2161,Coal,p63,2018,36575524.70454342,25873.270474,10.122255723,SO2,0.0007073930089316263,0.44498110407916297
2162,Coal,p63,2018,36575524.70454342,35874.30487,10.122255723,CO2,0.9808281674642302,0.44498110407916297
2163,Coal,p64,2018,11407841.688799141,12377.595357999999,10.122255723,NOX,0.0010850076373476515,0.44498110407916297
2164,Coal,p64,2018,11407841.688799141,14820.250063,10.122255723,SO2,0.0012991283072898315,0.44498110407916297
2165,Coal,p64,2018,11407841.688799141,12437.372797,10.122255723,CO2,1.090247667901257,0.44498110407916297
2166,Coal,p65,2018,13983815.07021102,11614.763694,10.122255723,NOX,0.0008305861909417206,0.44498110407916297
2167,Coal,p65,2018,13983815.07021102,16438.246295,10.122255723,SO2,0.0011755194281721823,0.44498110407916297
2168,Coal,p65,2018,13983815.07021102,14135.713708,10.122255723,CO2,1.0108624604248782,0.44498110407916297
2169,Coal,p67,2018,5781687.866447341,6219.087265,10.122255723,NOX,0.0010756525444915496,0.44498110407916297
2170,Coal,p67,2018,5781687.866447341,8501.47896,10.122255723,SO2,0.0014704147225477744,0.44498110407916297
2171,Coal,p67,2018,5781687.866447341,6253.458909,10.122255723,CO2,1.0815974596779032,0.44498110407916297
2172,Coal,p69,2018,701896.97134464,870.3522445,10.122255723,NOX,0.0012400000000465116,0.44498110407916297
2173,Coal,p69,2018,701896.97134464,915.9755476,10.122255723,SO2,0.0013049999999932252,0.44498110407916297
2174,Coal,p69,2018,701896.97134464,874.7040057,10.122255723,CO2,1.2462000000146884,0.44498110407916297
2175,Coal,p70,2018,11509585.386752,12159.3618524,10.122255723,NOX,0.0010564552452424496,0.44498110407916297
2176,Coal,p70,2018,11509585.386752,13264.699736,10.122255723,SO2,0.001152491535556807,0.44498110407916297
2177,Coal,p70,2018,11509585.386752,12220.265060299998,10.122255723,CO2,1.0617467658188642,0.44498110407916297
2178,Coal,p72,2018,37299782.8737234,39279.148889,10.122255723,NOX,0.001053066421913973,0.44498110407916297
2179,Coal,p72,2018,37299782.8737234,63552.932045,10.122255723,SO2,0.0017038418765105243,0.44498110407916297
2180,Coal,p72,2018,37299782.8737234,39484.167614,10.122255723,CO2,1.058562934472614,0.44498110407916297
2181,Coal,p74,2018,91222.704,114.940607,10.122255723,NOX,0.0012599999995615127,0.44498110407916297
2182,Coal,p74,2018,91222.704,121.0525282,10.122255723,SO2,0.0013269999999123026,0.44498110407916297
2183,Coal,p74,2018,91222.704,115.5700437,10.122255723,CO2,1.2669000000263093,0.44498110407916297
