,lcia,value,unit,year,method,Location,Process,Scenario,model,abbv,full,order_num
258,Freshwater Ecotoxicity,6.22402137228146e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,Mid_Case_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
259,Freshwater Ecotoxicity,6.185035752969319e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,PVB_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
260,Freshwater Ecotoxicity,3.62346572761472e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,DAC_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
261,Freshwater Ecotoxicity,3.868698260042771e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,No_IRA_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
262,Freshwater Ecotoxicity,0.0001474139821371,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,Low_NG_Price_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
263,Freshwater Ecotoxicity,8.423649515730163e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,High_Trans_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
264,Freshwater Ecotoxicity,3.788630389539162e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,Reduced_RE_Resource_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
265,Freshwater Ecotoxicity,3.635449570364886e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,PVB_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
266,Freshwater Ecotoxicity,3.529773473923428e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,High_Trans_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
267,Freshwater Ecotoxicity,3.664021753243151e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
268,Freshwater Ecotoxicity,7.69718803632295e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,DAC,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
269,Freshwater Ecotoxicity,0.0001082539609049,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,DAC_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
270,Freshwater Ecotoxicity,8.517985845901128e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
271,Freshwater Ecotoxicity,7.694314468446805e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,PVB_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
272,Freshwater Ecotoxicity,3.441316153014397e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
273,Freshwater Ecotoxicity,9.777837773555509e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,Reduced_RE_Resource_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
274,Freshwater Ecotoxicity,3.597114815399701e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,Low_NG_Price_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
275,Freshwater Ecotoxicity,3.639844217146332e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,PVB_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
276,Freshwater Ecotoxicity,7.08691387104345e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
277,Freshwater Ecotoxicity,3.619983840330132e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
278,Freshwater Ecotoxicity,3.631134819051513e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
279,Freshwater Ecotoxicity,7.309941352610909e-05,"kg 1,4-DCB-Eq",2036,RECIPE,US,US Electricity Grid Mix,No_IRA_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
280,Freshwater Ecotoxicity,4.119729236927128e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
281,Freshwater Ecotoxicity,6.700111680550875e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
282,Freshwater Ecotoxicity,3.564341590280411e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_RE_Cost_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
283,Freshwater Ecotoxicity,0.0001058000367135,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,DAC_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
284,Freshwater Ecotoxicity,4.1290410855750455e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_NG_Price_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
285,Freshwater Ecotoxicity,3.689254687612002e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_TC_Expiration_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
286,Freshwater Ecotoxicity,3.277929457315461e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
287,Freshwater Ecotoxicity,9.501227886985707e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
288,Freshwater Ecotoxicity,3.64326451741834e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_NG_Price_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
289,Freshwater Ecotoxicity,3.703196004707187e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_TC_Expiration,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
290,Freshwater Ecotoxicity,3.78114130130954e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_RE_Cost,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
291,Freshwater Ecotoxicity,3.464733307540022e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
292,Freshwater Ecotoxicity,9.536632073799987e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Nuclear_CCS_Cost_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
293,Freshwater Ecotoxicity,4.371984408093476e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Trans_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
294,Freshwater Ecotoxicity,4.601103687518128e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Nuclear_CCS_Cost,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
295,Freshwater Ecotoxicity,3.973129713577249e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
296,Freshwater Ecotoxicity,3.260471379879594e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_RE_Cost_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
297,Freshwater Ecotoxicity,4.109378035377853e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_IRA_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
298,Freshwater Ecotoxicity,5.511968566294647e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_NG_Price_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
299,Freshwater Ecotoxicity,4.060665665688308e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_IRA,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
300,Freshwater Ecotoxicity,0.0001325876501188,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_RE_Cost_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
301,Freshwater Ecotoxicity,3.62192298398359e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
302,Freshwater Ecotoxicity,3.486224822957205e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Reduced_RE_Resource_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
303,Freshwater Ecotoxicity,0.0001039669962071,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Mid_Case_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
304,Freshwater Ecotoxicity,4.05293750439884e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_NG_Price,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
305,Freshwater Ecotoxicity,4.044579115268656e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
306,Freshwater Ecotoxicity,3.373661277114534e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_NG_Price_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
307,Freshwater Ecotoxicity,4.73024130264073e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_RE_Cost_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
308,Freshwater Ecotoxicity,3.5604034739688705e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Mid_Case_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
309,Freshwater Ecotoxicity,3.2139768214971696e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
310,Freshwater Ecotoxicity,3.4838121935421627e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_TC_Expiration_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
311,Freshwater Ecotoxicity,3.302196845497956e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_NG_Price_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
312,Freshwater Ecotoxicity,3.339471657852546e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,DAC_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
313,Freshwater Ecotoxicity,3.286740212201322e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_NG_Price_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
314,Freshwater Ecotoxicity,3.2495374035655035e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_IRA_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
315,Freshwater Ecotoxicity,3.6722768431910624e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_TC_Expiration_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
316,Freshwater Ecotoxicity,0.0001342819814802,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Reduced_RE_Resource_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
317,Freshwater Ecotoxicity,4.023754389029671e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,PVB,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
318,Freshwater Ecotoxicity,4.076601415488808e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Trans,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
319,Freshwater Ecotoxicity,3.322456080081514e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_TC_Expiration_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
320,Freshwater Ecotoxicity,3.270193023113981e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Nuclear_CCS_Cost_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
321,Freshwater Ecotoxicity,3.221595455383396e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Trans_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
322,Freshwater Ecotoxicity,3.2935056952930635e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Mid_Case_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
323,Freshwater Ecotoxicity,4.1717550777750055e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_NG_Price,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
324,Freshwater Ecotoxicity,0.0001389030936105,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Nuclear_CCS_Cost_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
325,Freshwater Ecotoxicity,4.069425504779609e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Mid_Case,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
326,Freshwater Ecotoxicity,4.416667626481474e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Reduced_RE_Resource,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
327,Freshwater Ecotoxicity,3.564132436198333e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Nuclear_CCS_Cost_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
328,Freshwater Ecotoxicity,5.904068680313428e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Mid_Case_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
329,Freshwater Ecotoxicity,6.071592504665917e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,PVB_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
330,Freshwater Ecotoxicity,3.565891199873689e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,DAC_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
331,Freshwater Ecotoxicity,0.0001098846549135,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_IRA_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
332,Freshwater Ecotoxicity,0.000129135442228,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_NG_Price_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
333,Freshwater Ecotoxicity,8.054092081372828e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Trans_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
334,Freshwater Ecotoxicity,3.593178371325129e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Reduced_RE_Resource_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
335,Freshwater Ecotoxicity,3.572925225177746e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,PVB_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
336,Freshwater Ecotoxicity,3.633402520009054e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Trans_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
337,Freshwater Ecotoxicity,3.3471350622267255e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
338,Freshwater Ecotoxicity,4.1264897262324725e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,DAC,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
339,Freshwater Ecotoxicity,0.0001026738341456,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,DAC_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
340,Freshwater Ecotoxicity,0.0001066673230109,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
341,Freshwater Ecotoxicity,9.09634886934432e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,PVB_95by2050,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
342,Freshwater Ecotoxicity,3.415213351629388e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
343,Freshwater Ecotoxicity,9.772372694750326e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Reduced_RE_Resource_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
344,Freshwater Ecotoxicity,3.36218807894372e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_NG_Price_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
345,Freshwater Ecotoxicity,3.309239947863709e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,PVB_95by2050_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
346,Freshwater Ecotoxicity,7.10160548526095e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
347,Freshwater Ecotoxicity,3.416903742480565e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
348,Freshwater Ecotoxicity,3.586592092564441e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth_NoNascent,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
349,Freshwater Ecotoxicity,7.361446362213712e-05,"kg 1,4-DCB-Eq",2050,RECIPE,US,US Electricity Grid Mix,No_IRA_100by2035,ReEDS,Fetpinf,Freshwater Ecotoxicity,1.0
560,Human Toxicity,0.018314670601287,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth,ReEDS,Htpinf,Human Toxicity,2.0
561,Human Toxicity,0.0183146296817711,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth_100by2035,ReEDS,Htpinf,Human Toxicity,2.0
562,Human Toxicity,0.0182766827768912,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_RE_Cost_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
563,Human Toxicity,0.0182989052913349,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,DAC_95by2050,ReEDS,Htpinf,Human Toxicity,2.0
564,Human Toxicity,0.0190553316032801,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_NG_Price_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
565,Human Toxicity,0.0182989052913349,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,No_TC_Expiration_100by2035,ReEDS,Htpinf,Human Toxicity,2.0
566,Human Toxicity,0.0183230256268696,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost_95by2050_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
567,Human Toxicity,0.0183146296817711,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_Demand_Growth_95by2050,ReEDS,Htpinf,Human Toxicity,2.0
568,Human Toxicity,0.0180180450942013,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_NG_Price_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
569,Human Toxicity,0.0182987157362269,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,No_TC_Expiration,ReEDS,Htpinf,Human Toxicity,2.0
570,Human Toxicity,0.0182766827768912,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_RE_Cost,ReEDS,Htpinf,Human Toxicity,2.0
571,Human Toxicity,0.0183236024038998,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
572,Human Toxicity,0.0182988845110962,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_Nuclear_CCS_Cost_100by2035,ReEDS,Htpinf,Human Toxicity,2.0
573,Human Toxicity,0.0182989052913349,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_Trans_100by2035,ReEDS,Htpinf,Human Toxicity,2.0
574,Human Toxicity,0.0182986949225562,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_Nuclear_CCS_Cost,ReEDS,Htpinf,Human Toxicity,2.0
575,Human Toxicity,0.0183236401476671,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost_95by2050,ReEDS,Htpinf,Human Toxicity,2.0
576,Human Toxicity,0.0182784935702405,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_RE_Cost_95by2050_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
577,Human Toxicity,0.018210604988633,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,No_IRA_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
578,Human Toxicity,0.0180165478115075,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_NG_Price_95by2050,ReEDS,Htpinf,Human Toxicity,2.0
579,Human Toxicity,0.0182107082540267,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,No_IRA,ReEDS,Htpinf,Human Toxicity,2.0
580,Human Toxicity,0.0182765543883853,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_RE_Cost_100by2035,ReEDS,Htpinf,Human Toxicity,2.0
581,Human Toxicity,0.0183236403939013,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_RE_Cost,ReEDS,Htpinf,Human Toxicity,2.0
582,Human Toxicity,0.0182387195584196,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Reduced_RE_Resource_95by2050_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
583,Human Toxicity,0.0182989052913349,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Mid_Case_95by2050,ReEDS,Htpinf,Human Toxicity,2.0
584,Human Toxicity,0.0190553934837367,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_NG_Price,ReEDS,Htpinf,Human Toxicity,2.0
585,Human Toxicity,0.018247267872128,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth,ReEDS,Htpinf,Human Toxicity,2.0
586,Human Toxicity,0.0190554231152572,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_NG_Price_95by2050,ReEDS,Htpinf,Human Toxicity,2.0
587,Human Toxicity,0.0182765543883853,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_RE_Cost_95by2050,ReEDS,Htpinf,Human Toxicity,2.0
588,Human Toxicity,0.0182988419023363,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Mid_Case_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
589,Human Toxicity,0.0182480762464353,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Low_Demand_Growth_95by2050_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
590,Human Toxicity,0.0182988419023363,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,No_TC_Expiration_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
591,Human Toxicity,0.0190554231152572,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_NG_Price_100by2035,ReEDS,Htpinf,Human Toxicity,2.0
592,Human Toxicity,0.0182989053159845,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,DAC_95by2050_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
593,Human Toxicity,0.0190554373749124,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_NG_Price_95by2050_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
594,Human Toxicity,0.018210269664256,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,No_IRA_95by2050_NoNascent,ReEDS,Htpinf,Human Toxicity,2.0
595,Human Toxicity,0.0182989052913349,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,No_TC_Expiration_95by2050,ReEDS,Htpinf,Human Toxicity,2.0
596,Human Toxicity,0.0182391038523404,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,Reduced_RE_Resource_95by2050,ReEDS,Htpinf,Human Toxicity,2.0
597,Human Toxicity,0.0183640610236126,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,PVB,ReEDS,Htpinf,Human Toxicity,2.0
598,Human Toxicity,0.0182987157362269,"kg 1,4-DCB-Eq",2022,RECIPE,US,US Electricity Grid Mix,High_Trans,ReEDS,Htpinf,Human Toxicity,2.0
