Activity,Flow,Region,Amount,method
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",TUR,8.993100501580308e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",TUR,8.898433793707959e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",TUR,8.894526253390128e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",TUR,8.851615034272098e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",TUR,8.685258563859032e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",TUR,8.622905977791595e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",TUR,8.580899378075793e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",STAN,8.513067121220546e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",STAN,8.119525930563962e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",STAN,8.036278085324158e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",STAN,8.029041563438864e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",STAN,7.64468835472786e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",STAN,7.528691057876113e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",STAN,7.514966756258841e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SEAS,7.490744938142429e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SEAS,7.480169477204822e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SEAS,7.46304009381216e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SEAS,7.3438187574927e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SEAS,7.267031140276163e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SEAS,7.214241381072326e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SEAS,7.185364861775807e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SAF,7.174928801445927e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SAF,6.725916531824357e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SAF,6.674027753431753e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SAF,6.624058910777465e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SAF,6.415193327504589e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SAF,6.402183419672012e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",SAF,6.38913072997331e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RUS,6.289559453902162e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RUS,6.257331082205474e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RUS,6.242477503031143e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RUS,6.133625122439436e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RUS,6.079717474557695e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RUS,5.788591494063368e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RUS,5.705220093827374e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAS,5.6735141219066e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAS,5.655999089713889e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAS,5.551049499734281e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAS,5.475789668265909e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAS,5.335511353167219e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAS,5.29429971491399e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAS,5.279429580927038e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAM,5.2445925536942e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAM,5.095354855101397e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAM,4.969232708395726e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAM,4.869439327158019e-07,carcinogenics
"diesel, burned in agricultural machinery","Methane, dichloro-, HCC-30",RSAM,4.820138824939419e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RSAM,4.717420792974369e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RSAM,4.6479873185039216e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RSAF,4.5120692965152266e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RSAF,4.4816320463282037e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RSAF,4.4186590844446747e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RSAF,4.394903304100465e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RSAF,4.29671798160261e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RSAF,4.211714972608444e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RSAF,4.206511806499868e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RCAM,4.0719772054518024e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RCAM,4.0695167135987873e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RCAM,4.031094387146387e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RCAM,3.9689190986758773e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RCAM,3.933784283787653e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RCAM,3.913992637450596e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,RCAM,3.8619228688140954e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,OCE,3.767894560661211e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,OCE,3.6664553957430664e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,OCE,3.5977417168192885e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,OCE,3.583478550992702e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,OCE,3.49541642966995e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,OCE,3.482210451702531e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,OCE,3.445761224472008e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,NAF,3.391120936084493e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,NAF,3.324861400659915e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,NAF,3.3129015961770576e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,NAF,3.311782755673768e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,NAF,3.309284241696503e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,NAF,3.287356549870286e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,NAF,3.2181534171653603e-07,carcinogenics
"diesel, burned in agricultural machinery",Lead,MEX,3.213354633881972e-07,carcinogenics
"transport, natural gas, onshore pipeline, long distance","Methane, tetrachloro-, R-10",NL,4.3711494724501345e-08,ozone depletion
"transport, natural gas, onshore pipeline, long distance","Methane, tetrachloro-, R-10",NO,1.1381998597898503e-08,ozone depletion
"transport, natural gas, onshore pipeline, long distance","Methane, tetrachloro-, R-10",DZ,1.0742385812756078e-08,ozone depletion
"transport, natural gas, onshore pipeline, long distance","Methane, tetrachloro-, R-10",RU,4.5973769386416695e-09,ozone depletion
"transport, natural gas, onshore pipeline, long distance","Methane, tetrachloro-, R-10",LY,1.4110761295539195e-09,ozone depletion
"transport, natural gas, offshore pipeline, long distance","Methane, tetrachloro-, R-10",NL,1.1990280495425964e-09,ozone depletion
"transport, natural gas, offshore pipeline, long distance","Methane, tetrachloro-, R-10",LY,1.0924460486451444e-09,ozone depletion
"transport, natural gas, offshore pipeline, long distance","Methane, tetrachloro-, R-10",DZ,6.210008530961824e-10,ozone depletion
"transport, natural gas, offshore pipeline, long distance","Methane, tetrachloro-, R-10",NO,5.31607477385561e-10,ozone depletion
"transport, natural gas, offshore pipeline, long distance","Methane, tetrachloro-, R-10",RU,5.098876882138771e-10,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",DE,4.888990502490129e-10,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",GB,3.4761116513150013e-10,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",DZ,1.3055591074776335e-10,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",US,1.1384326517281687e-10,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",NO,8.112321587282823e-11,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",NG,8.001615691640161e-11,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",LY,7.754100605864276e-11,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",QA,7.69921281746594e-11,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",RU,7.499499569922157e-11,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",NL,5.876673230874256e-11,ozone depletion
"natural gas, at production offshore","Methane, tetrachloro-, R-10",RO,5.755299363542061e-11,ozone depletion
dichloromethane production,"Methane, tetrachloro-, R-10",RoW,4.767972957472402e-11,ozone depletion
"electricity production, hard coal","Methane, tetrachloro-, R-10",CA-AB,4.742070513791129e-11,ozone depletion
tetrachloroethylene production,"Methane, tetrachloro-, R-10",WEU,4.580442826350425e-11,ozone depletion
"transport, pipeline, long distance, natural gas","Methane, tetrachloro-, R-10",DE,4.29861432979939e-11,ozone depletion
"transport, pipeline, long distance, natural gas","Methane, tetrachloro-, R-10",DE,4.1732164055327994e-11,ozone depletion
"patagonian grenadier, capture by trawler and landing in fish blocks, frozen","Methane, tetrachloro-, R-10",RoW,2.8415936403749054e-11,ozone depletion
"electricity production, hard coal","Methane, tetrachloro-, R-10",CN-YN,2.7517566600427235e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,2.401261014794554e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,2.3190352306990787e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,2.1328299762536373e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,2.0508967298749933e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.910172727618717e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.7890650497070058e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.3904037343281412e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.3705505513509866e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.314554218923765e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.2445248072955422e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.2211078756732499e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.137840997841732e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.0987724500322787e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.0959095569138455e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.0788646546261033e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,1.0267566145039102e-11,ozone depletion
soy-based resin production,"Methane, tetrachloro-, R-10",RoW,9.605676035416523e-12,ozone depletion
citric acid production,"Methane, tetrachloro-, R-10",RoW,8.643156831937817e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,7.726888629395824e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,6.6271559003140025e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,5.712089484597799e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,5.328986293530524e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,5.298593732025301e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,4.532693958929736e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,4.523296627541897e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,4.167527706097608e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,4.080595748205476e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,4.0703597472419184e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,3.2566784384314903e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,3.2211740301310454e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,2.430389212899559e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,2.3843707940333588e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,2.2580221282979304e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",RoW,2.084449052117923e-12,ozone depletion
"heat and power co-generation, hard coal","Methane, dichlorodifluoro-, CFC-12",TW,2.0170833061589603e-12,ozone depletion
"fluorescent whitening agent production, distyrylbiphenyl type","Methane, dichlorodifluoro-, CFC-12",RoW,1.9766616262193053e-12,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",BR-North-eastern grid,1.973821717439011e-12,ozone depletion
trichloromethane production,"Methane, dichlorodifluoro-, CFC-12",RER,1.8809353433530436e-12,ozone depletion
"chlor-alkali electrolysis, diaphragm cell","Methane, dichlorodifluoro-, CFC-12",RoW,1.8277116544720714e-12,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",CN-HB,1.736973863133094e-12,ozone depletion
"chlor-alkali electrolysis, membrane cell","Methane, dichlorodifluoro-, CFC-12",RER,1.5924743696789045e-12,ozone depletion
"fluorescent whitening agent production, distyrylbiphenyl type","Methane, dichlorodifluoro-, CFC-12",RER,1.503385035607078e-12,ozone depletion
"petroleum production, onshore","Methane, dichlorodifluoro-, CFC-12",RME,1.464832031291235e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,1.4010334250564782e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,1.392074876352135e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,1.3434071833157558e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,1.3283458778921887e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,1.3062793592008782e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,1.2480159056358667e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,1.2292430493694717e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,1.0891447550007344e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,1.0502583696331561e-12,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,9.554065498905513e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,9.228543578369116e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,9.141809604460081e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,8.768845649134516e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,8.115787572167718e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,7.467002452492377e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,7.094372761935383e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,6.933115229646316e-13,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",IN-TN,6.891136847349781e-13,ozone depletion
"chlor-alkali electrolysis, diaphragm cell","Methane, dichlorodifluoro-, CFC-12",RoW,6.650464765476318e-13,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",CN-HA,6.640444109908912e-13,ozone depletion
chlorodifluoromethane production,"Methane, dichlorodifluoro-, CFC-12",NL,6.516783696499437e-13,ozone depletion
chlorodifluoromethane production,"Methane, dichlorodifluoro-, CFC-12",NL,6.490285104551807e-13,ozone depletion
chlorodifluoromethane production,"Methane, dichlorodifluoro-, CFC-12",NL,6.339789670396572e-13,ozone depletion
chlorodifluoromethane production,"Methane, dichlorodifluoro-, CFC-12",NL,6.311608970082647e-13,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",UA,6.233415401764203e-13,ozone depletion
"polystyrene production, high impact","Methane, dichlorodifluoro-, CFC-12",RER,6.19075116089346e-13,ozone depletion
"market for natural gas, high pressure","Methane, dichlorodifluoro-, CFC-12",US,6.17678404551293e-13,ozone depletion
"market for natural gas, high pressure","Methane, dichlorodifluoro-, CFC-12",US,6.030721421340752e-13,ozone depletion
"market for natural gas, high pressure","Methane, dichlorodifluoro-, CFC-12",US,5.978762807604015e-13,ozone depletion
"market for natural gas, high pressure","Methane, dichlorodifluoro-, CFC-12",US,5.960401738654428e-13,ozone depletion
"petroleum and gas production, on-shore","Methane, dichlorodifluoro-, CFC-12",BO,5.957222783721204e-13,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",CN-JS,5.746650467411086e-13,ozone depletion
"chlor-alkali electrolysis, diaphragm cell","Methane, dichlorodifluoro-, CFC-12",RoW,5.319365720422254e-13,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",AR,4.939605892629784e-13,ozone depletion
"heat and power co-generation, hard coal","Methane, dichlorodifluoro-, CFC-12",RoW,4.924664148609579e-13,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",CA-ON,4.665677684689343e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,4.65828115815849e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,4.417832116468033e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,4.327412634306747e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,4.2044746058988976e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,4.018672496966963e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,3.9040258127696093e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,3.7599223701435347e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,3.577627393871949e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,3.561772161253663e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,3.5495744295917037e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,3.527773939021458e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,3.1306517741043863e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,3.030868241194234e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,3.01779576192304e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,2.8651971715466603e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,2.8253918753097703e-13,ozone depletion
citric acid production,"Methane, dichlorodifluoro-, CFC-12",CN,2.625178763780367e-13,ozone depletion
"transport, pipeline, long distance, natural gas","Methane, dichlorodifluoro-, CFC-12",NL,2.322521613073028e-13,ozone depletion
"transport, pipeline, long distance, natural gas","Methane, dichlorodifluoro-, CFC-12",NL,2.2416955892035653e-13,ozone depletion
"chlor-alkali electrolysis, diaphragm cell","Methane, dichlorodifluoro-, CFC-12",RER,2.0300300958464168e-13,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",CN-GZ,2.015456253659011e-13,ozone depletion
"electricity production, hard coal","Methane, dichlorodifluoro-, CFC-12",CN-FJ,2.0056379852180545e-13,ozone depletion
"chlor-alkali electrolysis, membrane cell","Methane, dichlorodifluoro-, CFC-12",RER,1.9858396309253338e-13,ozone depletion
"chlor-alkali electrolysis, membrane cell","Methane, dichlorodifluoro-, CFC-12",RoW,1.7597022870769865e-13,ozone depletion
"electricity production, hard coal","Methane, chlorodifluoro-, HCFC-22",US-WECC,1.744357559488302e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.6699292599921116e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.5165582843492863e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.489101066829581e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.4610048951217804e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.4318641736406176e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.3334972284760264e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.3085600048675754e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.1469948175240495e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.0863872783104125e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.0744407553206715e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.0719329899336249e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.0475045129405754e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.0327857158649396e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.0160425641301347e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,1.0120721379121977e-13,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,9.443289321000826e-14,ozone depletion
esters of versatic acid production,"Methane, chlorodifluoro-, HCFC-22",RoW,8.160506934449114e-14,ozone depletion
"electricity production, hard coal","Methane, chlorodifluoro-, HCFC-22",IN-PB,8.139069218565787e-14,ozone depletion
"transport, pipeline, long distance, natural gas","Methane, chlorodifluoro-, HCFC-22",RoW,8.067439096363853e-14,ozone depletion
"transport, pipeline, long distance, natural gas","Methane, chlorodifluoro-, HCFC-22",RoW,7.521881225032406e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,7.348021626439174e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,7.162992928866651e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,6.988934044865983e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,6.74151966663142e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,6.35682691324006e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,6.039507364021047e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,5.569869416573476e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,5.386761145719528e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,5.299665113872169e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,4.823230602948209e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,4.539633366119506e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,4.523231339602331e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,4.1353610576639514e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,4.057232068394742e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,3.8544081702092803e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,3.5276852286853883e-14,ozone depletion
soy-based resin production,"Methane, chlorodifluoro-, HCFC-22",US,3.3465617283852155e-14,ozone depletion
"petroleum and gas production, off-shore","Methane, chlorodifluoro-, HCFC-22",BR,3.3269967629589055e-14,ozone depletion
"petroleum and gas production, on-shore","Methane, chlorodifluoro-, HCFC-22",RoW,3.303922565347827e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,3.286330959342482e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,3.109297915857533e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,2.589768174691124e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,2.559334752623001e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,2.5445255559363983e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,2.384145225646816e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,2.266411069887123e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,2.22186374141938e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,1.9981974601125775e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,1.7332367230927197e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,1.6317696933862294e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,1.5673840616477377e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,1.452054783390647e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,1.3529995093818768e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,1.102736183462555e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,1.0320248502289415e-14,ozone depletion
citric acid production,"Methane, chlorodifluoro-, HCFC-22",CN,1.0227620086689779e-14,ozone depletion
tetrafluoroethylene production,"Methane, chlorodifluoro-, HCFC-22",RER,9.543911399756459e-15,ozone depletion
tetrafluoroethylene production,"Methane, chlorodifluoro-, HCFC-22",RER,8.531535949713338e-15,ozone depletion
tetrafluoroethylene production,"Methane, chlorodifluoro-, HCFC-22",RER,8.427062077510947e-15,ozone depletion
"electricity production, hard coal","Methane, chlorodifluoro-, HCFC-22",CN-JL,8.261628383954851e-15,ozone depletion
